id,date,time,datetime,provice,city
29,2022-12-18,12:07,2022-12-18 12:07,江苏,常州市
30,2022-12-18,07:35,2022-12-18 07:35,江苏,泰州市
31,2022-12-18,22:30,2022-12-18 22:30,上海,上海市
32,2022-12-18,07:08,2022-12-18 07:08,广州,广州
33,2022-12-18,21:41,2022-12-18 21:41,广州,广州
34,2022-12-18,09:36,2022-12-18 09:36,江苏,淮安市(原淮阴市）
35,2022-12-18,11:25,2022-12-18 11:25,深圳,深圳
36,2022-12-18,19:20,2022-12-18 19:20,深圳,深圳
37,2022-12-18,09:41,2022-12-18 09:41,江苏,苏州市
38,2022-12-18,22:05,2022-12-18 22:05,江苏,镇江市
39,2022-12-18,13:47,2022-12-18 13:47,广州,广州
40,2022-12-18,10:03,2022-12-18 10:03,山东,青岛市
41,2022-12-18,09:05,2022-12-18 09:05,山东,聊城市
42,2022-12-18,22:24,2022-12-18 22:24,山东,临沂市
43,2022-12-18,10:06,2022-12-18 10:06,上海,上海市
44,2022-12-18,09:10,2022-12-18 09:10,浙江,台州市
45,2022-12-18,19:42,2022-12-18 19:42,浙江,绍兴市
46,2022-12-18,12:53,2022-12-18 12:53,浙江,金华市
47,2022-12-18,21:52,2022-12-18 21:52,广州,广州
48,2022-12-18,14:17,2022-12-18 14:17,浙江,宁波市
49,2022-12-18,21:01,2022-12-18 21:01,浙江,舟山市
50,2022-12-18,11:04,2022-12-18 11:04,上海,上海市
51,2022-12-18,23:26,2022-12-18 23:26,浙江,宁波市
52,2022-12-18,11:17,2022-12-18 11:17,浙江,宁波市
53,2022-12-18,09:40,2022-12-18 09:40,广州,广州
54,2022-12-18,15:50,2022-12-18 15:50,浙江,温州市
55,2022-12-18,13:36,2022-12-18 13:36,上海,上海市
56,2022-12-18,06:18,2022-12-18 06:18,上海,上海市
57,2022-12-18,20:25,2022-12-18 20:25,上海,上海市
58,2022-12-18,09:23,2022-12-18 09:23,江苏,南京市
59,2022-12-18,08:34,2022-12-18 08:34,江苏,南通市
60,2022-12-18,22:25,2022-12-18 22:25,上海,上海市
61,2022-12-18,13:00,2022-12-18 13:00,江苏,宿迁市
62,2022-12-18,07:37,2022-12-18 07:37,山东,青岛市
63,2022-12-18,07:33,2022-12-18 07:33,山东,淄博市
64,2022-12-18,08:02,2022-12-18 08:02,浙江,宁波市
65,2022-12-18,23:23,2022-12-18 23:23,浙江,台州市
66,2022-12-18,21:25,2022-12-18 21:25,上海,上海市
67,2022-12-18,15:31,2022-12-18 15:31,广州,广州
68,2022-12-18,15:06,2022-12-18 15:06,深圳,深圳
69,2022-12-18,10:52,2022-12-18 10:52,上海,上海市
70,2022-12-18,12:51,2022-12-18 12:51,深圳,深圳
71,2022-12-18,15:26,2022-12-18 15:26,江苏,南京市
72,2022-12-18,13:04,2022-12-18 13:04,江苏,苏州市
73,2022-12-18,13:56,2022-12-18 13:56,上海,上海市
74,2022-12-18,22:35,2022-12-18 22:35,江苏,南通市
75,2022-12-18,22:01,2022-12-18 22:01,江苏,镇江市
76,2022-12-18,11:35,2022-12-18 11:35,江苏,无锡市
77,2022-12-18,12:33,2022-12-18 12:33,山东,济南市
78,2022-12-18,08:06,2022-12-18 08:06,江苏,南通市
79,2022-12-18,06:16,2022-12-18 06:16,浙江,金华市
80,2022-12-18,08:17,2022-12-18 08:17,江苏,苏州市
81,2022-12-18,22:24,2022-12-18 22:24,浙江,湖州市
82,2022-12-18,09:13,2022-12-18 09:13,浙江,杭州市
83,2022-12-18,10:17,2022-12-18 10:17,江苏,南通市
84,2022-12-18,20:21,2022-12-18 20:21,江苏,泰州市
85,2022-12-18,07:40,2022-12-18 07:40,江苏,苏州市
86,2022-12-18,09:49,2022-12-18 09:49,浙江,金华市
87,2022-12-18,10:28,2022-12-18 10:28,上海,上海市
88,2022-12-18,10:02,2022-12-18 10:02,浙江,台州市
89,2022-12-18,09:50,2022-12-18 09:50,深圳,深圳
90,2022-12-18,09:21,2022-12-18 09:21,广州,广州
91,2022-12-18,09:08,2022-12-18 09:08,北京,北京市
92,2022-12-18,11:53,2022-12-18 11:53,广州,广州
93,2022-12-18,18:26,2022-12-18 18:26,北京,北京市
94,2022-12-18,14:59,2022-12-18 14:59,江苏,徐州市
95,2022-12-18,11:34,2022-12-18 11:34,上海,上海市
96,2022-12-18,08:00,2022-12-18 08:00,深圳,深圳
97,2022-12-18,09:33,2022-12-18 09:33,北京,北京市
98,2022-12-18,12:32,2022-12-18 12:32,山东,济宁市
99,2022-12-18,15:55,2022-12-18 15:55,浙江,舟山市
100,2022-12-18,14:33,2022-12-18 14:33,上海,上海市
101,2022-12-18,11:25,2022-12-18 11:25,深圳,深圳
102,2022-12-18,21:48,2022-12-18 21:48,广州,广州
103,2022-12-18,21:29,2022-12-18 21:29,浙江,温州市
104,2022-12-18,20:05,2022-12-18 20:05,江苏,无锡市
105,2022-12-18,00:42,2022-12-18 00:42,江苏,淮安市(原淮阴市）
106,2022-12-18,13:47,2022-12-18 13:47,浙江,宁波市
107,2022-12-18,22:28,2022-12-18 22:28,江苏,南京市
108,2022-12-18,19:19,2022-12-18 19:19,浙江,台州市
109,2022-12-18,10:16,2022-12-18 10:16,江苏,淮安市(原淮阴市）
110,2022-12-18,20:02,2022-12-18 20:02,江苏,南通市
111,2022-12-18,19:46,2022-12-18 19:46,山东,淄博市
112,2022-12-18,00:48,2022-12-18 00:48,广州,广州
113,2022-12-18,20:29,2022-12-18 20:29,北京,北京市
114,2022-12-18,20:48,2022-12-18 20:48,浙江,金华市
115,2022-12-18,03:09,2022-12-18 03:09,江苏,盐城市
116,2022-12-18,14:02,2022-12-18 14:02,北京,北京市
117,2022-12-18,14:58,2022-12-18 14:58,广州,广州
118,2022-12-18,12:30,2022-12-18 12:30,上海,上海市
119,2022-12-18,00:44,2022-12-18 00:44,上海,上海市
120,2022-12-18,18:16,2022-12-18 18:16,浙江,嘉兴市
121,2022-12-18,08:04,2022-12-18 08:04,上海,上海市
122,2022-12-18,19:50,2022-12-18 19:50,浙江,衢州市
123,2022-12-18,09:19,2022-12-18 09:19,上海,上海市
124,2022-12-18,09:24,2022-12-18 09:24,江苏,南京市
125,2022-12-18,21:11,2022-12-18 21:11,广州,广州
126,2022-12-18,11:22,2022-12-18 11:22,山东,东营市
127,2022-12-18,13:39,2022-12-18 13:39,江苏,南京市
128,2022-12-18,20:01,2022-12-18 20:01,江苏,南京市
129,2022-12-18,18:34,2022-12-18 18:34,深圳,深圳
130,2022-12-18,03:45,2022-12-18 03:45,江苏,常州市
131,2022-12-18,11:36,2022-12-18 11:36,北京,北京市
132,2022-12-18,22:04,2022-12-18 22:04,浙江,温州市
133,2022-12-18,18:03,2022-12-18 18:03,浙江,杭州市
134,2022-12-18,21:44,2022-12-18 21:44,浙江,温州市
135,2022-12-18,22:46,2022-12-18 22:46,深圳,深圳
136,2022-12-18,09:52,2022-12-18 09:52,江苏,盐城市
137,2022-12-18,10:49,2022-12-18 10:49,北京,北京市
138,2022-12-18,17:19,2022-12-18 17:19,浙江,温州市
139,2022-12-18,13:07,2022-12-18 13:07,江苏,南京市
140,2022-12-18,11:14,2022-12-18 11:14,江苏,苏州市
141,2022-12-18,21:13,2022-12-18 21:13,北京,北京市
142,2022-12-18,18:02,2022-12-18 18:02,浙江,台州市
143,2022-12-18,09:57,2022-12-18 09:57,深圳,深圳
144,2022-12-18,19:05,2022-12-18 19:05,上海,上海市
145,2022-12-18,08:54,2022-12-18 08:54,浙江,衢州市
146,2022-12-18,16:30,2022-12-18 16:30,北京,北京市
147,2022-12-18,21:40,2022-12-18 21:40,山东,济南市
148,2022-12-18,18:27,2022-12-18 18:27,广州,广州
18,2022-12-19,23:45,2022-12-19 23:45,上海,上海市
19,2022-12-19,21:26,2022-12-19 21:26,上海,上海市
20,2022-12-19,14:40,2022-12-19 14:40,山东,威海市
21,2022-12-19,16:38,2022-12-19 16:38,上海,上海市
22,2022-12-19,13:57,2022-12-19 13:57,上海,上海市
23,2022-12-19,09:46,2022-12-19 09:46,上海,上海市
24,2022-12-19,06:18,2022-12-19 06:18,山东,潍坊市
25,2022-12-19,11:10,2022-12-19 11:10,浙江,宁波市
26,2022-12-19,07:42,2022-12-19 07:42,浙江,湖州市
27,2022-12-19,21:53,2022-12-19 21:53,江苏,扬州市
28,2022-12-19,11:59,2022-12-19 11:59,山东,济南市
29,2022-12-19,10:50,2022-12-19 10:50,浙江,绍兴市
30,2022-12-19,12:49,2022-12-19 12:49,广州,广州
31,2022-12-19,22:12,2022-12-19 22:12,浙江,宁波市
32,2022-12-19,09:03,2022-12-19 09:03,上海,上海市
33,2022-12-19,07:02,2022-12-19 07:02,上海,上海市
34,2022-12-19,13:59,2022-12-19 13:59,江苏,无锡市
35,2022-12-19,13:00,2022-12-19 13:00,浙江,宁波市
36,2022-12-19,23:15,2022-12-19 23:15,上海,上海市
37,2022-12-19,08:18,2022-12-19 08:18,江苏,南京市
38,2022-12-19,20:40,2022-12-19 20:40,北京,北京市
39,2022-12-19,20:44,2022-12-19 20:44,上海,上海市
40,2022-12-19,21:09,2022-12-19 21:09,上海,上海市
41,2022-12-19,07:33,2022-12-19 07:33,上海,上海市
42,2022-12-19,03:35,2022-12-19 03:35,山东,潍坊市
43,2022-12-19,14:25,2022-12-19 14:25,山东,菏泽地区
44,2022-12-19,16:57,2022-12-19 16:57,江苏,常州市
45,2022-12-19,09:47,2022-12-19 09:47,广州,广州
46,2022-12-19,21:40,2022-12-19 21:40,江苏,淮安市(原淮阴市）
47,2022-12-19,11:44,2022-12-19 11:44,江苏,淮安市(原淮阴市）
48,2022-12-19,20:30,2022-12-19 20:30,江苏,扬州市
49,2022-12-19,21:32,2022-12-19 21:32,上海,上海市
50,2022-12-19,09:36,2022-12-19 09:36,江苏,南京市
51,2022-12-19,13:03,2022-12-19 13:03,深圳,深圳
52,2022-12-19,23:30,2022-12-19 23:30,深圳,深圳
53,2022-12-19,21:52,2022-12-19 21:52,广州,广州
54,2022-12-19,17:15,2022-12-19 17:15,江苏,苏州市
55,2022-12-19,13:19,2022-12-19 13:19,江苏,连云港市
56,2022-12-19,20:29,2022-12-19 20:29,上海,上海市
57,2022-12-19,12:11,2022-12-19 12:11,广州,广州
58,2022-12-19,15:37,2022-12-19 15:37,广州,广州
59,2022-12-19,18:43,2022-12-19 18:43,广州,广州
60,2022-12-19,22:27,2022-12-19 22:27,浙江,舟山市
61,2022-12-19,17:45,2022-12-19 17:45,浙江,温州市
62,2022-12-19,08:01,2022-12-19 08:01,深圳,深圳
63,2022-12-19,14:20,2022-12-19 14:20,上海,上海市
64,2022-12-19,20:54,2022-12-19 20:54,浙江,杭州市
65,2022-12-19,16:13,2022-12-19 16:13,江苏,镇江市
66,2022-12-19,14:12,2022-12-19 14:12,江苏,扬州市
67,2022-12-19,09:15,2022-12-19 09:15,深圳,深圳
68,2022-12-19,20:26,2022-12-19 20:26,深圳,深圳
69,2022-12-19,10:44,2022-12-19 10:44,深圳,深圳
70,2022-12-19,12:00,2022-12-19 12:00,江苏,徐州市
71,2022-12-19,22:24,2022-12-19 22:24,深圳,深圳
72,2022-12-19,12:15,2022-12-19 12:15,山东,威海市
73,2022-12-19,23:23,2022-12-19 23:23,浙江,金华市
74,2022-12-19,22:18,2022-12-19 22:18,广州,广州
75,2022-12-19,21:36,2022-12-19 21:36,江苏,连云港市
76,2022-12-19,03:23,2022-12-19 03:23,北京,北京市
77,2022-12-19,19:59,2022-12-19 19:59,浙江,宁波市
78,2022-12-19,16:53,2022-12-19 16:53,上海,上海市
79,2022-12-19,09:20,2022-12-19 09:20,上海,上海市
80,2022-12-19,17:30,2022-12-19 17:30,广州,广州
81,2022-12-19,20:59,2022-12-19 20:59,浙江,金华市
82,2022-12-19,22:08,2022-12-19 22:08,上海,上海市
83,2022-12-19,21:29,2022-12-19 21:29,浙江,湖州市
84,2022-12-19,09:33,2022-12-19 09:33,江苏,苏州市
85,2022-12-19,12:59,2022-12-19 12:59,江苏,南通市
86,2022-12-19,22:23,2022-12-19 22:23,上海,上海市
87,2022-12-19,09:32,2022-12-19 09:32,山东,济宁市
88,2022-12-19,09:59,2022-12-19 09:59,浙江,绍兴市
89,2022-12-19,09:46,2022-12-19 09:46,深圳,深圳
90,2022-12-19,11:30,2022-12-19 11:30,江苏,苏州市
91,2022-12-19,01:52,2022-12-19 01:52,山东,聊城市
92,2022-12-19,22:59,2022-12-19 22:59,江苏,连云港市
93,2022-12-19,16:11,2022-12-19 16:11,浙江,杭州市
94,2022-12-19,10:31,2022-12-19 10:31,山东,威海市
95,2022-12-19,21:31,2022-12-19 21:31,山东,枣庄市
96,2022-12-19,10:37,2022-12-19 10:37,北京,北京市
97,2022-12-19,13:06,2022-12-19 13:06,江苏,无锡市
98,2022-12-19,09:16,2022-12-19 09:16,广州,广州
99,2022-12-19,11:27,2022-12-19 11:27,江苏,常州市
100,2022-12-19,22:09,2022-12-19 22:09,江苏,无锡市
101,2022-12-19,22:40,2022-12-19 22:40,深圳,深圳
102,2022-12-19,16:13,2022-12-19 16:13,浙江,温州市
103,2022-12-19,09:52,2022-12-19 09:52,浙江,舟山市
104,2022-12-19,09:32,2022-12-19 09:32,深圳,深圳
105,2022-12-19,13:40,2022-12-19 13:40,上海,上海市
106,2022-12-19,14:31,2022-12-19 14:31,北京,北京市
107,2022-12-19,13:43,2022-12-19 13:43,山东,泰安市
108,2022-12-19,23:56,2022-12-19 23:56,上海,上海市
109,2022-12-19,12:44,2022-12-19 12:44,江苏,盐城市
110,2022-12-19,09:46,2022-12-19 09:46,深圳,深圳
111,2022-12-19,07:02,2022-12-19 07:02,江苏,常州市
112,2022-12-19,23:19,2022-12-19 23:19,广州,广州
113,2022-12-19,23:15,2022-12-19 23:15,广州,广州
114,2022-12-19,15:08,2022-12-19 15:08,浙江,杭州市
115,2022-12-19,20:00,2022-12-19 20:00,上海,上海市
116,2022-12-19,10:06,2022-12-19 10:06,上海,上海市
117,2022-12-19,12:27,2022-12-19 12:27,浙江,金华市
118,2022-12-19,13:41,2022-12-19 13:41,山东,烟台市
119,2022-12-19,09:44,2022-12-19 09:44,广州,广州
120,2022-12-19,15:44,2022-12-19 15:44,上海,上海市
121,2022-12-19,05:03,2022-12-19 05:03,上海,上海市
122,2022-12-19,22:36,2022-12-19 22:36,浙江,舟山市
123,2022-12-19,21:49,2022-12-19 21:49,浙江,嘉兴市
124,2022-12-19,14:55,2022-12-19 14:55,江苏,盐城市
125,2022-12-19,22:53,2022-12-19 22:53,北京,北京市
126,2022-12-19,09:00,2022-12-19 09:00,浙江,金华市
127,2022-12-19,04:01,2022-12-19 04:01,山东,枣庄市
128,2022-12-19,21:54,2022-12-19 21:54,上海,上海市
129,2022-12-19,09:16,2022-12-19 09:16,江苏,南京市
130,2022-12-19,21:27,2022-12-19 21:27,北京,北京市
131,2022-12-19,11:25,2022-12-19 11:25,江苏,淮安市(原淮阴市）
132,2022-12-19,12:33,2022-12-19 12:33,深圳,深圳
133,2022-12-19,18:03,2022-12-19 18:03,北京,北京市
134,2022-12-19,14:47,2022-12-19 14:47,浙江,杭州市
135,2022-12-19,20:57,2022-12-19 20:57,上海,上海市
136,2022-12-19,13:24,2022-12-19 13:24,江苏,南通市
137,2022-12-19,22:11,2022-12-19 22:11,深圳,深圳
138,2022-12-19,13:12,2022-12-19 13:12,江苏,南通市
139,2022-12-19,10:47,2022-12-19 10:47,深圳,深圳
140,2022-12-19,23:06,2022-12-19 23:06,山东,滨州地区
141,2022-12-19,22:14,2022-12-19 22:14,深圳,深圳
142,2022-12-19,12:10,2022-12-19 12:10,北京,北京市
143,2022-12-19,09:19,2022-12-19 09:19,浙江,丽水市
144,2022-12-19,15:13,2022-12-19 15:13,深圳,深圳
145,2022-12-19,11:00,2022-12-19 11:00,江苏,宿迁市
146,2022-12-19,23:37,2022-12-19 23:37,江苏,南京市
147,2022-12-19,08:10,2022-12-19 08:10,上海,上海市
148,2022-12-19,21:24,2022-12-19 21:24,广州,广州
149,2022-12-19,14:56,2022-12-19 14:56,江苏,南京市
150,2022-12-19,22:24,2022-12-19 22:24,江苏,扬州市
151,2022-12-19,16:02,2022-12-19 16:02,山东,青岛市
152,2022-12-19,10:18,2022-12-19 10:18,广州,广州
153,2022-12-19,09:06,2022-12-19 09:06,上海,上海市
154,2022-12-19,22:15,2022-12-19 22:15,浙江,金华市
155,2022-12-19,18:23,2022-12-19 18:23,北京,北京市
156,2022-12-19,16:44,2022-12-19 16:44,江苏,淮安市(原淮阴市）
157,2022-12-19,09:44,2022-12-19 09:44,江苏,连云港市
158,2022-12-19,23:51,2022-12-19 23:51,浙江,宁波市
159,2022-12-19,22:51,2022-12-19 22:51,上海,上海市
160,2022-12-19,17:40,2022-12-19 17:40,江苏,苏州市
161,2022-12-19,05:22,2022-12-19 05:22,山东,济宁市
162,2022-12-19,09:52,2022-12-19 09:52,江苏,宿迁市
163,2022-12-19,21:51,2022-12-19 21:51,上海,上海市
164,2022-12-19,15:50,2022-12-19 15:50,浙江,宁波市
19,2022-12-20,23:12,2022-12-20 23:12,江苏,扬州市
20,2022-12-20,13:10,2022-12-20 13:10,浙江,舟山市
21,2022-12-20,17:53,2022-12-20 17:53,江苏,无锡市
22,2022-12-20,12:30,2022-12-20 12:30,江苏,镇江市
23,2022-12-20,04:33,2022-12-20 04:33,上海,上海市
24,2022-12-20,16:41,2022-12-20 16:41,江苏,常州市
25,2022-12-20,17:18,2022-12-20 17:18,浙江,温州市
26,2022-12-20,14:38,2022-12-20 14:38,上海,上海市
27,2022-12-20,15:12,2022-12-20 15:12,上海,上海市
28,2022-12-20,21:21,2022-12-20 21:21,上海,上海市
29,2022-12-20,14:20,2022-12-20 14:20,山东,东营市
30,2022-12-20,12:31,2022-12-20 12:31,浙江,湖州市
31,2022-12-20,19:05,2022-12-20 19:05,江苏,常州市
32,2022-12-20,23:28,2022-12-20 23:28,浙江,湖州市
33,2022-12-20,07:33,2022-12-20 07:33,江苏,连云港市
34,2022-12-20,22:47,2022-12-20 22:47,上海,上海市
35,2022-12-20,21:19,2022-12-20 21:19,江苏,南通市
36,2022-12-20,11:51,2022-12-20 11:51,江苏,苏州市
37,2022-12-20,20:59,2022-12-20 20:59,山东,济南市
38,2022-12-20,23:06,2022-12-20 23:06,浙江,衢州市
39,2022-12-20,23:19,2022-12-20 23:19,上海,上海市
40,2022-12-20,09:20,2022-12-20 09:20,山东,济宁市
41,2022-12-20,22:41,2022-12-20 22:41,浙江,宁波市
42,2022-12-20,12:12,2022-12-20 12:12,广州,广州
43,2022-12-20,06:01,2022-12-20 06:01,广州,广州
44,2022-12-20,19:13,2022-12-20 19:13,广州,广州
45,2022-12-20,11:50,2022-12-20 11:50,广州,广州
46,2022-12-20,07:53,2022-12-20 07:53,上海,上海市
47,2022-12-20,09:03,2022-12-20 09:03,山东,滨州地区
48,2022-12-20,22:39,2022-12-20 22:39,上海,上海市
49,2022-12-20,02:31,2022-12-20 02:31,北京,北京市
50,2022-12-20,19:23,2022-12-20 19:23,浙江,台州市
51,2022-12-20,10:43,2022-12-20 10:43,浙江,丽水市
52,2022-12-20,20:56,2022-12-20 20:56,江苏,无锡市
53,2022-12-20,20:26,2022-12-20 20:26,浙江,宁波市
54,2022-12-20,11:17,2022-12-20 11:17,江苏,宿迁市
55,2022-12-20,07:45,2022-12-20 07:45,广州,广州
56,2022-12-20,21:35,2022-12-20 21:35,江苏,连云港市
57,2022-12-20,22:23,2022-12-20 22:23,江苏,宿迁市
58,2022-12-20,14:36,2022-12-20 14:36,山东,枣庄市
59,2022-12-20,09:10,2022-12-20 09:10,上海,上海市
60,2022-12-20,23:10,2022-12-20 23:10,深圳,深圳
61,2022-12-20,14:31,2022-12-20 14:31,江苏,南京市
62,2022-12-20,16:51,2022-12-20 16:51,江苏,苏州市
63,2022-12-20,17:57,2022-12-20 17:57,上海,上海市
64,2022-12-20,08:20,2022-12-20 08:20,山东,烟台市
65,2022-12-20,12:43,2022-12-20 12:43,江苏,扬州市
66,2022-12-20,23:23,2022-12-20 23:23,广州,广州
67,2022-12-20,21:36,2022-12-20 21:36,山东,烟台市
68,2022-12-20,08:44,2022-12-20 08:44,江苏,苏州市
69,2022-12-20,09:37,2022-12-20 09:37,江苏,连云港市
70,2022-12-20,20:19,2022-12-20 20:19,山东,滨州地区
71,2022-12-20,09:06,2022-12-20 09:06,江苏,盐城市
72,2022-12-20,11:22,2022-12-20 11:22,山东,威海市
73,2022-12-20,14:32,2022-12-20 14:32,江苏,淮安市(原淮阴市）
74,2022-12-20,18:24,2022-12-20 18:24,山东,东营市
75,2022-12-20,12:29,2022-12-20 12:29,浙江,衢州市
76,2022-12-20,08:36,2022-12-20 08:36,广州,广州
77,2022-12-20,13:27,2022-12-20 13:27,山东,济南市
78,2022-12-20,16:52,2022-12-20 16:52,北京,北京市
79,2022-12-20,01:57,2022-12-20 01:57,江苏,南京市
80,2022-12-20,17:31,2022-12-20 17:31,深圳,深圳
81,2022-12-20,05:52,2022-12-20 05:52,山东,济宁市
82,2022-12-20,09:12,2022-12-20 09:12,深圳,深圳
83,2022-12-20,18:45,2022-12-20 18:45,江苏,连云港市
84,2022-12-20,14:30,2022-12-20 14:30,上海,上海市
85,2022-12-20,15:34,2022-12-20 15:34,浙江,丽水市
86,2022-12-20,08:44,2022-12-20 08:44,江苏,镇江市
87,2022-12-20,09:56,2022-12-20 09:56,浙江,丽水市
88,2022-12-20,23:04,2022-12-20 23:04,山东,聊城市
89,2022-12-20,22:16,2022-12-20 22:16,浙江,绍兴市
90,2022-12-20,10:42,2022-12-20 10:42,广州,广州
91,2022-12-20,06:49,2022-12-20 06:49,浙江,衢州市
92,2022-12-20,20:43,2022-12-20 20:43,广州,广州
93,2022-12-20,20:55,2022-12-20 20:55,北京,北京市
94,2022-12-20,16:06,2022-12-20 16:06,深圳,深圳
95,2022-12-20,00:22,2022-12-20 00:22,北京,北京市
96,2022-12-20,09:35,2022-12-20 09:35,江苏,南京市
97,2022-12-20,22:21,2022-12-20 22:21,浙江,湖州市
98,2022-12-20,23:41,2022-12-20 23:41,广州,广州
99,2022-12-20,09:01,2022-12-20 09:01,上海,上海市
100,2022-12-20,06:57,2022-12-20 06:57,江苏,盐城市
101,2022-12-20,15:28,2022-12-20 15:28,浙江,舟山市
102,2022-12-20,17:18,2022-12-20 17:18,山东,菏泽地区
103,2022-12-20,19:08,2022-12-20 19:08,浙江,绍兴市
104,2022-12-20,22:10,2022-12-20 22:10,江苏,淮安市(原淮阴市）
105,2022-12-20,13:32,2022-12-20 13:32,江苏,泰州市
106,2022-12-20,09:56,2022-12-20 09:56,上海,上海市
107,2022-12-20,08:44,2022-12-20 08:44,江苏,苏州市
108,2022-12-20,16:23,2022-12-20 16:23,江苏,泰州市
109,2022-12-20,09:16,2022-12-20 09:16,上海,上海市
110,2022-12-20,21:57,2022-12-20 21:57,江苏,南京市
111,2022-12-20,08:43,2022-12-20 08:43,上海,上海市
112,2022-12-20,15:18,2022-12-20 15:18,浙江,杭州市
113,2022-12-20,08:58,2022-12-20 08:58,上海,上海市
114,2022-12-20,11:06,2022-12-20 11:06,山东,济南市
115,2022-12-20,21:58,2022-12-20 21:58,山东,青岛市
116,2022-12-20,09:39,2022-12-20 09:39,浙江,金华市
117,2022-12-20,10:44,2022-12-20 10:44,江苏,盐城市
118,2022-12-20,11:57,2022-12-20 11:57,广州,广州
119,2022-12-20,10:24,2022-12-20 10:24,浙江,丽水市
120,2022-12-20,20:19,2022-12-20 20:19,浙江,丽水市
121,2022-12-20,16:54,2022-12-20 16:54,深圳,深圳
122,2022-12-20,09:46,2022-12-20 09:46,江苏,淮安市(原淮阴市）
123,2022-12-20,19:54,2022-12-20 19:54,北京,北京市
124,2022-12-20,13:04,2022-12-20 13:04,浙江,台州市
125,2022-12-20,22:38,2022-12-20 22:38,北京,北京市
126,2022-12-20,13:16,2022-12-20 13:16,上海,上海市
127,2022-12-20,13:37,2022-12-20 13:37,上海,上海市
128,2022-12-20,07:57,2022-12-20 07:57,深圳,深圳
129,2022-12-20,08:19,2022-12-20 08:19,上海,上海市
130,2022-12-20,22:08,2022-12-20 22:08,浙江,杭州市
131,2022-12-20,15:11,2022-12-20 15:11,浙江,宁波市
132,2022-12-20,09:44,2022-12-20 09:44,江苏,南京市
133,2022-12-20,20:17,2022-12-20 20:17,江苏,连云港市
134,2022-12-20,05:43,2022-12-20 05:43,广州,广州
135,2022-12-20,17:10,2022-12-20 17:10,广州,广州
136,2022-12-20,09:29,2022-12-20 09:29,深圳,深圳
137,2022-12-20,08:30,2022-12-20 08:30,江苏,徐州市
138,2022-12-20,20:21,2022-12-20 20:21,广州,广州
139,2022-12-20,11:00,2022-12-20 11:00,北京,北京市
140,2022-12-20,21:38,2022-12-20 21:38,山东,潍坊市
141,2022-12-20,23:48,2022-12-20 23:48,广州,广州
142,2022-12-20,11:41,2022-12-20 11:41,上海,上海市
143,2022-12-20,22:50,2022-12-20 22:50,广州,广州
144,2022-12-20,09:19,2022-12-20 09:19,江苏,南京市
145,2022-12-20,21:17,2022-12-20 21:17,江苏,苏州市
146,2022-12-20,13:43,2022-12-20 13:43,江苏,无锡市
147,2022-12-20,13:05,2022-12-20 13:05,浙江,金华市
148,2022-12-20,14:56,2022-12-20 14:56,上海,上海市
149,2022-12-20,15:42,2022-12-20 15:42,深圳,深圳
150,2022-12-20,11:21,2022-12-20 11:21,浙江,丽水市
151,2022-12-20,08:18,2022-12-20 08:18,深圳,深圳
152,2022-12-20,14:10,2022-12-20 14:10,北京,北京市
153,2022-12-20,14:11,2022-12-20 14:11,浙江,嘉兴市
154,2022-12-20,12:11,2022-12-20 12:11,浙江,舟山市
155,2022-12-20,10:23,2022-12-20 10:23,上海,上海市
156,2022-12-20,09:42,2022-12-20 09:42,深圳,深圳
157,2022-12-20,22:56,2022-12-20 22:56,上海,上海市
158,2022-12-20,04:23,2022-12-20 04:23,上海,上海市
159,2022-12-20,10:35,2022-12-20 10:35,浙江,舟山市
160,2022-12-20,09:27,2022-12-20 09:27,山东,青岛市
161,2022-12-20,10:13,2022-12-20 10:13,上海,上海市
162,2022-12-20,22:29,2022-12-20 22:29,江苏,泰州市
163,2022-12-20,09:14,2022-12-20 09:14,山东,潍坊市
164,2022-12-20,21:30,2022-12-20 21:30,浙江,台州市
165,2022-12-20,23:47,2022-12-20 23:47,浙江,衢州市
166,2022-12-20,17:58,2022-12-20 17:58,浙江,衢州市
167,2022-12-20,12:32,2022-12-20 12:32,江苏,镇江市
168,2022-12-20,20:58,2022-12-20 20:58,上海,上海市
169,2022-12-20,10:37,2022-12-20 10:37,浙江,湖州市
170,2022-12-20,17:01,2022-12-20 17:01,浙江,宁波市
171,2022-12-20,11:45,2022-12-20 11:45,江苏,淮安市(原淮阴市）
172,2022-12-20,21:22,2022-12-20 21:22,上海,上海市
173,2022-12-20,21:30,2022-12-20 21:30,浙江,绍兴市
174,2022-12-20,23:20,2022-12-20 23:20,江苏,徐州市
175,2022-12-20,10:27,2022-12-20 10:27,广州,广州
176,2022-12-20,20:59,2022-12-20 20:59,北京,北京市
177,2022-12-20,21:03,2022-12-20 21:03,浙江,杭州市
178,2022-12-20,22:12,2022-12-20 22:12,江苏,盐城市
179,2022-12-20,15:30,2022-12-20 15:30,广州,广州
180,2022-12-20,19:42,2022-12-20 19:42,江苏,南京市
181,2022-12-20,16:21,2022-12-20 16:21,上海,上海市
182,2022-12-20,22:26,2022-12-20 22:26,山东,菏泽地区
183,2022-12-20,18:36,2022-12-20 18:36,浙江,嘉兴市
184,2022-12-20,07:39,2022-12-20 07:39,江苏,南京市
185,2022-12-20,11:54,2022-12-20 11:54,深圳,深圳
186,2022-12-20,21:13,2022-12-20 21:13,上海,上海市
